seed,pre_holding_cost,pre_backlog_cost,pre_system_cost,pre_profit_psc,pre_fill_hc1,pre_fill_hc2,pre_fill_agg,pre_fill_dispersion,pre_lost_u,during_holding_cost,during_backlog_cost,during_system_cost,during_profit_psc,during_fill_hc1,during_fill_hc2,during_fill_agg,during_fill_dispersion,during_lost_u,post_holding_cost,post_backlog_cost,post_system_cost,post_profit_psc,post_fill_hc1,post_fill_hc2,post_fill_agg,post_fill_dispersion,post_lost_u,episode_holding_cost,episode_backlog_cost,episode_system_cost,episode_profit_psc,episode_fill_hc1,episode_fill_hc2,episode_fill_agg,episode_fill_dispersion,episode_lost_u,peak_backlog_ds1,peak_backlog_ds2,peak_backlog_system,aub_ds1_during_post,ttr_ds1,pre_bullwhip_ds1,pre_bullwhip_ds2,during_bullwhip_ds1,during_bullwhip_ds2,post_bullwhip_ds1,post_bullwhip_ds2,episode_bullwhip_ds1,episode_bullwhip_ds2,policy,premium,coverage,dp_cost
11,16247.0,390.0,16637.0,159043.0,1.0,1.0,1.0,0.0,0,5446.0,837600.0,843046.0,-662311.0,1.0,1.0,1.0,0.0,0,122646.0,103400.0,226046.0,282339.0,1.0,1.0,1.0,0.0,0,144339.0,941390.0,1085729.0,-220929.0,1.0,1.0,1.0,0.0,0,733.0,675.0,2874.0,26585.0,6,1.9577192122041245,1.9577192122041245,1.5450936063674754,1.0659799866609223,1.0739658649597081,1.1575486551963268,1.1183987944810838,1.201163977309938,compound_baseline,0.0,0.0,1069092.0
12,15286.0,740.0,16026.0,160004.0,1.0,1.0,1.0,0.0,0,6161.0,836750.0,842911.0,-663231.0,1.0,1.0,1.0,0.0,0,117501.0,96660.0,214161.0,294779.0,1.0,1.0,1.0,0.0,0,138948.0,934150.0,1073098.0,-208448.0,1.0,1.0,1.0,0.0,0,735.0,698.0,2921.0,26503.0,6,1.2687180247035532,1.2687180247035532,1.5292498397127403,1.0604279103379144,1.1608345076789435,1.1240106403011676,1.1421241723039146,1.189972747066551,compound_baseline,0.0,0.0,1057072.0
13,14717.0,490.0,15207.0,162513.0,1.0,1.0,1.0,0.0,0,5831.0,820680.0,826511.0,-647526.0,1.0,1.0,1.0,0.0,0,121633.0,101280.0,222913.0,284072.0,1.0,1.0,1.0,0.0,0,142181.0,922450.0,1064631.0,-200941.0,1.0,1.0,1.0,0.0,0,727.0,654.0,2830.0,26366.0,6,1.5133739645728188,1.5133739645728188,1.5742471716970474,1.0919285239462757,1.0755991521467667,1.1565734115260822,1.1167159096692292,1.2028023514856716,compound_baseline,0.0,0.0,1049424.0
14,15142.0,570.0,15712.0,159688.0,1.0,1.0,1.0,0.0,0,5359.0,830530.0,835889.0,-656044.0,1.0,1.0,1.0,0.0,0,126228.0,97820.0,224048.0,286057.0,1.0,1.0,1.0,0.0,0,146729.0,928920.0,1075649.0,-210299.0,1.0,1.0,1.0,0.0,0,728.0,656.0,2830.0,26608.0,6,1.8307989167230876,1.8307989167230876,1.5672569158420488,1.0990048696752537,1.139298602377016,1.0940454681415848,1.1422053610292204,1.1844337545271897,compound_baseline,0.0,0.0,1059937.0
15,15695.0,380.0,16075.0,159890.0,0.9994972347913524,1.0,0.9997494571571739,-0.0005027652086475598,0,5991.0,850470.0,856461.0,-675466.0,1.0005210142410559,1.0,1.000259965337955,0.0005210142410558838,0,122427.0,106990.0,229417.0,278973.0,1.0,1.0,1.0,0.0,0,144113.0,957840.0,1101953.0,-236603.0,1.0,1.0,1.0,0.0,0,744.0,710.0,2938.0,27467.0,6,1.4085240830755636,1.4085240830755636,1.528551358712667,1.1019255726129078,1.0386490413362734,1.155279948841836,1.0994059933980587,1.2066227530830989,compound_baseline,0.0,0.0,1085878.0
16,16005.0,320.0,16325.0,158690.0,1.0,1.0,1.0,0.0,0,5498.0,826990.0,832488.0,-653258.0,1.0,1.0,1.0,0.0,0,120358.0,108510.0,228868.0,279972.0,1.0,1.0,1.0,0.0,0,141861.0,935820.0,1077681.0,-214596.0,1.0,1.0,1.0,0.0,0,729.0,663.0,2841.0,27069.0,6,1.3072442475964134,1.3072442475964134,1.5247657587933077,1.103913514331008,1.0674738215338424,1.16732650951121,1.1064271586986532,1.2095076525609012,compound_baseline,0.0,0.0,1061356.0
17,15820.0,160.0,15980.0,159320.0,1.0,1.0,1.0,0.0,0,5727.0,847740.0,853467.0,-671992.0,1.0,1.0,1.0,0.0,0,121027.0,93820.0,214847.0,291468.0,1.0,0.999883761478554,0.9999416382152966,0.00011623852144604374,0,142574.0,941720.0,1084294.0,-221204.0,1.0,0.9999308317482276,0.9999653895407192,6.916825177238906e-05,0,735.0,726.0,2959.0,26288.0,6,1.4558622322791135,1.4558622322791135,1.5151497706829966,1.0549137634366927,1.161602484149578,1.1452782778904347,1.1436738192520663,1.1960375501511482,compound_baseline,0.0,0.0,1068314.0
18,15639.0,1010.0,16649.0,159221.0,1.0,1.0,1.0,0.0,0,5894.0,831770.0,837664.0,-657949.0,1.0,1.0,1.0,0.0,0,117423.0,96510.0,213933.0,294422.0,1.0,1.0,1.0,0.0,0,138956.0,929290.0,1068246.0,-204306.0,1.0,1.0,1.0,0.0,0,737.0,665.0,2865.0,26393.0,6,1.8332343750000004,1.8332343750000004,1.524750400663651,1.1074555820099254,1.1391225281596842,1.1573171932779922,1.1408411037371864,1.210986461891214,compound_baseline,0.0,0.0,1051597.0
19,15570.0,360.0,15930.0,159935.0,1.0,1.0,1.0,0.0,0,5858.0,839580.0,845438.0,-665333.0,1.0,1.0,1.0,0.0,0,122247.0,101680.0,223927.0,282233.0,1.0,1.0,1.0,0.0,0,143675.0,941620.0,1085295.0,-223165.0,1.0,1.0,1.0,0.0,0,736.0,685.0,2904.0,26971.0,6,1.6570971824418836,1.6570971824418836,1.5253725284361657,1.0777113889581318,1.132212039475779,1.143933019567213,1.1361534463643697,1.199850439420942,compound_baseline,0.0,0.0,1069365.0
20,15288.0,660.0,15948.0,161607.0,1.0,1.0,1.0,0.0,0,6048.0,833040.0,839088.0,-658393.0,1.0,1.0,1.0,0.0,0,121232.0,102250.0,223482.0,284048.0,1.0,1.0,1.0,0.0,0,142568.0,935950.0,1078518.0,-212738.0,1.0,1.0,1.0,0.0,0,726.0,699.0,2926.0,26589.0,6,1.1547557704757752,1.1547557704757752,1.5332245972102558,1.0604721881362977,1.1338805597241164,1.1496742217737361,1.1292585818983187,1.1950316352015669,compound_baseline,0.0,0.0,1062570.0
21,15703.0,770.0,16473.0,159832.0,1.0,1.0,1.0,0.0,0,6493.0,830120.0,836613.0,-657868.0,1.0,1.0,1.0,0.0,0,120345.0,96950.0,217295.0,289860.0,1.0,1.0,1.0,0.0,0,142541.0,927840.0,1070381.0,-208176.0,1.0,1.0,1.0,0.0,0,724.0,667.0,2872.0,26521.0,6,1.7424887614962679,1.7424887614962679,1.5669365012237797,1.0861172929607634,1.116130787409039,1.1306188294214272,1.1356324797451087,1.1982240198506444,compound_baseline,0.0,0.0,1053908.0
22,15704.0,260.0,15964.0,161436.0,1.0,0.9996685998342999,0.9998343273691186,0.000331400165700102,0,6182.0,833150.0,839332.0,-659447.0,1.0,1.000346680533888,1.0001741705129321,-0.0003466805338880885,0,119767.0,102400.0,222167.0,284858.0,0.999708862233609,1.0,0.9998543038638615,-0.0002911377663910031,0,141653.0,935810.0,1077463.0,-213153.0,0.9998271391529818,1.0,0.9999136039258376,-0.00017286084701817472,0,731.0,661.0,2869.0,26794.0,6,1.4814631077742948,1.4814631077742948,1.549932517639631,1.1118998912190392,1.1012712035875265,1.1440513385472906,1.1250629106362138,1.2032133402888099,compound_baseline,0.0,0.0,1061499.0
23,16007.0,200.0,16207.0,159158.0,1.0,1.0,1.0,0.0,0,5567.0,824570.0,830137.0,-650327.0,1.0,1.0,1.0,0.0,0,128993.0,109840.0,238833.0,270482.0,1.0,1.0,1.0,0.0,0,150567.0,934610.0,1085177.0,-220687.0,1.0,1.0,1.0,0.0,0,716.0,690.0,2881.0,27055.0,6,1.6725207416351813,1.6725207416351813,1.5188793006614116,1.0793483745552614,1.2128866155777813,1.1120326582674513,1.1463440038246842,1.176198305618115,compound_baseline,0.0,0.0,1068970.0
24,16141.0,380.0,16521.0,158669.0,1.0,1.0,1.0,0.0,0,5597.0,842130.0,847727.0,-666777.0,1.0,1.0,1.0,0.0,0,121747.0,97100.0,218847.0,291098.0,1.0,1.0,1.0,0.0,0,143485.0,939610.0,1083095.0,-217010.0,1.0,1.0,1.0,0.0,0,727.0,695.0,2915.0,26257.0,6,1.7023384124415677,1.7023384124415677,1.5444034632098906,1.0775056044766003,1.1628338024618987,1.1384028017799208,1.1501717699061103,1.199434438497446,compound_baseline,0.0,0.0,1066574.0
25,15396.0,530.0,15926.0,160644.0,1.0,1.0,1.0,0.0,0,6149.0,815040.0,821189.0,-642449.0,1.0,1.0,1.0,0.0,0,119659.0,102880.0,222539.0,286641.0,1.0,1.0,1.0,0.0,0,141204.0,918450.0,1059654.0,-195164.0,1.0,1.0,1.0,0.0,0,730.0,640.0,2796.0,26488.0,6,1.287835097001764,1.287835097001764,1.5302941904494174,1.071012434479401,1.063299992239502,1.1533287048745404,1.1083526243762707,1.19809818580399,compound_baseline,0.0,0.0,1043728.0
26,15667.0,290.0,15957.0,160063.0,1.0,1.0,1.0,0.0,0,5674.0,821690.0,827364.0,-649034.0,1.0,1.0,1.0,0.0,0,119139.0,95420.0,214559.0,295001.0,1.0,1.0,1.0,0.0,0,140480.0,917400.0,1057880.0,-193970.0,1.0,1.0,1.0,0.0,0,720.0,677.0,2863.0,25648.0,6,1.5272882399805627,1.5272882399805627,1.5724099969835021,1.1225490408312895,1.1362762041625203,1.1351787985575068,1.1427503447144367,1.203452434143008,compound_baseline,0.0,0.0,1041923.0
27,16148.0,660.0,16808.0,158752.0,0.9988344988344988,1.0,0.9994141769185706,-0.0011655011655011815,0,5634.0,819410.0,825044.0,-646079.0,1.0012237762237761,1.0,1.0006116742397764,0.0012237762237761185,0,119807.0,98560.0,218367.0,291113.0,1.0,1.0,1.0,0.0,0,141589.0,918630.0,1060219.0,-196214.0,1.0,1.0,1.0,0.0,0,728.0,662.0,2819.0,26218.0,6,1.5895626170263053,1.5895626170263053,1.5184845911483247,1.0539033533867497,1.1261965620995482,1.1420044800501759,1.1332236178248576,1.1946412432251696,compound_baseline,0.0,0.0,1043411.0
28,16153.0,110.0,16263.0,159212.0,1.0,1.0,1.0,0.0,0,5250.0,836940.0,842190.0,-662165.0,1.0,1.0,1.0,0.0,0,122197.0,92790.0,214987.0,295883.0,1.0,1.0,1.0,0.0,0,143600.0,929840.0,1073440.0,-207070.0,1.0,1.0,1.0,0.0,0,729.0,687.0,2883.0,26187.0,6,1.1923840613069585,1.1923840613069585,1.570775526171463,1.078102961742416,1.218145051228975,1.1177809887054664,1.1266508638807213,1.1668520349922697,compound_baseline,0.0,0.0,1057177.0
29,15621.0,610.0,16231.0,159399.0,1.0,1.0,1.0,0.0,0,5758.0,836980.0,842738.0,-662373.0,1.0,1.0,1.0,0.0,0,132557.0,110660.0,243217.0,265468.0,1.0,1.0,1.0,0.0,0,153936.0,948250.0,1102186.0,-237506.0,1.0,1.0,1.0,0.0,0,730.0,677.0,2877.0,27186.0,6,1.4020833333333336,1.4020833333333336,1.5505434650946825,1.1191546233270386,1.1677956045420788,1.1313743644118825,1.1548764562620766,1.1999499544049197,compound_baseline,0.0,0.0,1085955.0
30,15951.0,1000.0,16951.0,158784.0,1.0,1.0,1.0,0.0,0,6255.0,862990.0,869245.0,-687805.0,1.0,1.0,1.0,0.0,0,122957.0,100810.0,223767.0,282433.0,1.0,0.9998830751242327,0.9999416824610001,0.00011692487576731025,0,145163.0,964800.0,1109963.0,-246588.0,1.0,0.9999305676097899,0.9999654086962537,6.943239021006686e-05,0,754.0,714.0,2980.0,27410.0,7,1.756785938480854,1.756785938480854,1.540690119132807,1.093869348664227,1.104996389818328,1.1325441111408945,1.1291508780420882,1.1997536818065317,compound_baseline,0.0,0.0,1093012.0
11,17357.0,150.0,17507.0,158193.0,1.0,1.0,1.0,0.0,0,22434.0,170320.0,192754.0,-14979.0,1.0,1.0,1.0,0.0,0,72568.0,63670.0,136238.0,375057.0,1.0,1.0,1.0,0.0,0,112359.0,234140.0,346499.0,518271.0,1.0,1.0,1.0,0.0,0,171.0,509.0,1112.0,4193.0,39,1.0890290770903532,1.0890290770903532,1.9412601578870048,1.1381650276568704,1.8181107758455861,1.5130996165444852,1.103590712527846,1.2437263096241564,oracle_reroute_d(prop_alloc),870.0,740100.0,328992.0
12,16239.0,690.0,16929.0,159111.0,1.0,1.0,1.0,0.0,0,22776.0,181760.0,204536.0,-27941.0,1.0,1.0,1.0,0.0,0,72355.0,66730.0,139085.0,372900.0,1.0,1.0,1.0,0.0,0,111370.0,249180.0,360550.0,504070.0,1.0,1.0,1.0,0.0,0,167.0,536.0,1163.0,4377.0,39,1.1010829666089643,1.1010829666089643,1.5274520376145764,0.9317030847233373,1.7915065607093,1.2684623686414578,1.0928246680207738,1.2210494387925301,oracle_reroute_d(prop_alloc),903.0,713451.0,343621.0
13,15858.0,440.0,16298.0,161402.0,1.0,1.0,1.0,0.0,0,23188.0,164120.0,187308.0,-11128.0,1.0,1.0,1.0,0.0,0,71909.0,64430.0,136339.0,373441.0,1.0,1.0,1.0,0.0,0,110955.0,228990.0,339945.0,523715.0,1.0,1.0,1.0,0.0,0,175.0,525.0,1096.0,4192.0,39,1.1810707327752132,1.1810707327752132,1.3869412897194535,1.013336985086544,1.6145305047047294,1.4034499168428747,1.0858520484327108,1.2302783992852784,oracle_reroute_d(prop_alloc),1091.0,725777.0,323647.0
14,16002.0,570.0,16572.0,158828.0,1.0,1.0,1.0,0.0,0,22447.0,160100.0,182547.0,-5632.0,1.0,1.0,1.0,0.0,0,72780.0,60950.0,133730.0,377665.0,1.0,1.0,1.0,0.0,0,111229.0,221620.0,332849.0,530861.0,1.0,1.0,1.0,0.0,0,178.0,505.0,1034.0,3928.0,38,1.6769800676946223,1.6769800676946223,1.7002990307279848,0.9104573586227731,1.6581292065045976,1.432319029792053,1.1009818024122002,1.2334799019205633,oracle_reroute_d(prop_alloc),860.0,743660.0,316277.0
15,16835.0,380.0,17215.0,158750.0,0.9994972347913524,1.0,0.9997494571571739,-0.0005027652086475598,0,22508.0,188230.0,210738.0,-33093.0,1.0005210142410559,1.0,1.000259965337955,0.0005210142410558838,0,71097.0,63350.0,134447.0,377263.0,1.0,1.0,1.0,0.0,0,110440.0,251960.0,362400.0,502920.0,1.0,1.0,1.0,0.0,0,155.0,556.0,1200.0,4084.0,39,1.1539374999999998,1.1539374999999998,1.4973834627119302,0.8193981449521409,1.6608829161072494,1.3654574760015101,1.0898571499779504,1.2142585747179822,oracle_reroute_d(prop_alloc),1140.0,740693.0,345185.0
16,16737.0,320.0,17057.0,157928.0,1.0,1.0,1.0,0.0,0,22595.0,170310.0,192905.0,-16655.0,1.0,1.0,1.0,0.0,0,73191.0,67860.0,141051.0,370759.0,1.0,1.0,1.0,0.0,0,112523.0,238490.0,351013.0,512032.0,1.0,1.0,1.0,0.0,0,174.0,550.0,1149.0,4486.0,39,1.3637844635774412,1.3637844635774412,1.646976284767417,0.787091602041493,2.2139725046347585,1.5739001401493076,1.1183069699311472,1.2251020450616197,oracle_reroute_d(prop_alloc),732.0,727400.0,333956.0
17,16322.0,160.0,16482.0,158758.0,1.0,1.0,1.0,0.0,0,22085.0,185350.0,207435.0,-29130.0,1.0,1.0,1.0,0.0,0,72365.0,58560.0,130925.0,378575.0,1.0,0.999883761478554,0.9999416382152966,0.00011623852144604374,0,110772.0,244070.0,354842.0,508203.0,1.0,0.9999308317482276,0.9999653895407192,6.916825177238906e-05,0,167.0,517.0,1136.0,3719.0,37,1.697056445547533,1.697056445547533,2.047685717464674,1.0998790249091182,1.5560940540281003,1.3698336522669396,1.105298913080897,1.2434926448609973,oracle_reroute_d(prop_alloc),502.0,729954.0,338360.0
18,16367.0,990.0,17357.0,158483.0,1.0,1.0,1.0,0.0,0,22735.0,179500.0,202235.0,-25625.0,1.0,1.0,1.0,0.0,0,71787.0,64430.0,136217.0,375243.0,1.0,1.0,1.0,0.0,0,110889.0,244920.0,355809.0,508101.0,1.0,1.0,1.0,0.0,0,170.0,540.0,1168.0,4147.0,39,1.5436170212765956,1.5436170212765956,1.544851859519892,0.8480511376854387,1.7999246449734871,1.3568176297689827,1.1027913153023468,1.2239241567186865,oracle_reroute_d(prop_alloc),708.0,713145.0,338452.0
19,16506.0,320.0,16826.0,159039.0,1.0,1.0,1.0,0.0,0,22878.0,173500.0,196378.0,-19453.0,1.0,1.0,1.0,0.0,0,72041.0,63230.0,135271.0,374039.0,1.0,1.0,1.0,0.0,0,111425.0,237050.0,348475.0,513625.0,1.0,1.0,1.0,0.0,0,165.0,524.0,1120.0,4120.0,39,1.3029805091387114,1.3029805091387114,1.8483265168286367,1.1683871984531295,1.7334435552621836,1.4165296287038622,1.105227616892837,1.2443786340637875,oracle_reroute_d(prop_alloc),896.0,737716.0,331649.0
20,16187.0,610.0,16797.0,160748.0,1.0,1.0,1.0,0.0,0,22906.0,177350.0,200256.0,-22916.0,1.0,1.0,1.0,0.0,0,71869.0,62780.0,134649.0,376216.0,1.0,1.0,1.0,0.0,0,110962.0,240740.0,351702.0,514048.0,1.0,1.0,1.0,0.0,0,162.0,522.0,1113.0,4073.0,39,1.2413184262162187,1.2413184262162187,1.9334966634851738,0.8956841613505623,2.058162268730233,1.283381264292082,1.1187446859246821,1.2230879679443694,oracle_reroute_d(prop_alloc),849.0,727665.0,334905.0
21,16917.0,770.0,17687.0,158628.0,1.0,1.0,1.0,0.0,0,23603.0,172340.0,195943.0,-20318.0,1.0,1.0,1.0,0.0,0,71050.0,66110.0,137160.0,373070.0,1.0,1.0,1.0,0.0,0,111570.0,239220.0,350790.0,511380.0,1.0,1.0,1.0,0.0,0,182.0,502.0,1116.0,4337.0,40,1.208938894728331,1.208938894728331,1.662063523877905,1.1325468543826394,2.039104557850157,1.3938968301142032,1.1067742484047436,1.2403212110730464,oracle_reroute_d(prop_alloc),1214.0,720805.0,333103.0
22,16980.0,260.0,17240.0,160170.0,1.0,0.9996685998342999,0.9998343273691186,0.000331400165700102,0,23634.0,171050.0,194684.0,-18004.0,1.0,1.000346680533888,1.0001741705129321,-0.0003466805338880885,0,71883.0,60810.0,132693.0,377497.0,0.999708862233609,1.0,0.9998543038638615,-0.0002911377663910031,0,112497.0,232120.0,344617.0,519663.0,0.9998271391529818,1.0,0.9999136039258376,-0.00017286084701817472,0,166.0,529.0,1097.0,3886.0,39,1.0642707795110957,1.0642707795110957,1.6703738428065267,0.9560890816107367,1.7832450568993778,1.221689550472796,1.099222666071399,1.217280347820787,oracle_reroute_d(prop_alloc),1276.0,734122.0,327377.0
23,17188.0,170.0,17358.0,157997.0,1.0,1.0,1.0,0.0,0,22671.0,171700.0,194371.0,-17636.0,1.0,1.0,1.0,0.0,0,72570.0,65320.0,137890.0,372020.0,1.0,1.0,1.0,0.0,0,112429.0,237190.0,349619.0,512381.0,1.0,1.0,1.0,0.0,0,171.0,518.0,1107.0,4247.0,39,1.3411903621436765,1.3411903621436765,1.8310367013984408,0.7818719306481,2.275595244328522,1.2042096116499774,1.1282208734558294,1.210832659602176,oracle_reroute_d(prop_alloc),1151.0,736709.0,332261.0
24,16891.0,220.0,17111.0,158069.0,1.0,1.0,1.0,0.0,0,22245.0,176770.0,199015.0,-20930.0,1.0,1.0,1.0,0.0,0,73174.0,60640.0,133814.0,378751.0,1.0,1.0,1.0,0.0,0,112310.0,237630.0,349940.0,515890.0,1.0,1.0,1.0,0.0,0,172.0,535.0,1126.0,3901.0,38,1.3808219583691117,1.3808219583691117,1.4534321624234607,0.7523850689813455,1.9737415586436187,1.5963244964352463,1.1071919011987061,1.2180594154006152,oracle_reroute_d(prop_alloc),590.0,733745.0,332829.0
25,16266.0,290.0,16556.0,159984.0,1.0,1.0,1.0,0.0,0,23505.0,168020.0,191525.0,-15680.0,1.0,1.0,1.0,0.0,0,71411.0,61830.0,133241.0,378834.0,1.0,1.0,1.0,0.0,0,111182.0,230140.0,341322.0,523138.0,1.0,1.0,1.0,0.0,0,171.0,545.0,1147.0,4050.0,38,1.6509532062391683,1.6509532062391683,1.5535847476896076,0.7790046188177902,1.716935068529979,1.3584546634265533,1.1014393672841944,1.2169036134302833,oracle_reroute_d(prop_alloc),630.0,718962.0,324766.0
26,16753.0,310.0,17063.0,158947.0,1.0,1.0,1.0,0.0,0,22655.0,170440.0,193095.0,-17210.0,1.0,1.0,1.0,0.0,0,71358.0,62630.0,133988.0,377807.0,1.0,1.0,1.0,0.0,0,110766.0,233380.0,344146.0,519544.0,1.0,1.0,1.0,0.0,0,159.0,502.0,1049.0,4054.0,40,1.1082623379648289,1.1082623379648289,1.6100271588724602,1.1036045247166484,1.6762090675946075,1.7453725673629383,1.0952446878714919,1.2470274976019318,oracle_reroute_d(prop_alloc),1106.0,714840.0,327083.0
27,16538.0,660.0,17198.0,158332.0,0.9988344988344988,1.0,0.9994141769185706,-0.0011655011655011815,0,22850.0,167780.0,190630.0,-14410.0,1.0012237762237761,1.0,1.0006116742397764,0.0012237762237761185,0,72459.0,65200.0,137659.0,374351.0,1.0,1.0,1.0,0.0,0,111847.0,233640.0,345487.0,518273.0,1.0,1.0,1.0,0.0,0,165.0,535.0,1138.0,4271.0,39,1.594249703233014,1.594249703233014,1.774747899548022,0.7614108407070285,1.9450877198167393,1.3111787209358445,1.117723740797496,1.2163716816231953,oracle_reroute_d(prop_alloc),390.0,715122.0,328289.0
28,16943.0,110.0,17053.0,158402.0,1.0,1.0,1.0,0.0,0,22391.0,172100.0,194491.0,-17066.0,1.0,1.0,1.0,0.0,0,72437.0,63170.0,135607.0,375283.0,1.0,1.0,1.0,0.0,0,111771.0,235380.0,347151.0,516619.0,1.0,1.0,1.0,0.0,0,157.0,541.0,1118.0,4076.0,39,1.1377346420590164,1.1377346420590164,1.388207942521884,0.8776719211637877,1.8357376058646708,1.3009619836499717,1.0962979022807438,1.220643026208535,oracle_reroute_d(prop_alloc),790.0,727079.0,330098.0
29,16583.0,590.0,17173.0,158447.0,1.0,1.0,1.0,0.0,0,22852.0,171370.0,194222.0,-16677.0,1.0,1.0,1.0,0.0,0,72413.0,64340.0,136753.0,374022.0,1.0,1.0,1.0,0.0,0,111848.0,236300.0,348148.0,515792.0,1.0,1.0,1.0,0.0,0,169.0,506.0,1101.0,4203.0,39,1.208194366197183,1.208194366197183,1.62687436658506,1.1361796832981343,1.7927545175285617,1.4708282255433176,1.10064734399339,1.2451630575970682,oracle_reroute_d(prop_alloc),942.0,754980.0,330975.0
30,16634.0,690.0,17324.0,158421.0,1.0,1.0,1.0,0.0,0,23392.0,181630.0,205022.0,-27052.0,1.0,1.0,1.0,0.0,0,73048.0,63420.0,136468.0,373187.0,1.0,0.9998830751242327,0.9999416824610001,0.00011692487576731025,0,113074.0,245740.0,358814.0,504556.0,1.0,0.9999305676097899,0.9999654086962537,6.943239021006686e-05,0,165.0,565.0,1181.0,4170.0,39,1.5953853595614313,1.5953853595614313,1.744971151117697,0.8470454803578744,1.8074985195681177,1.4649258571317283,1.1088660423069838,1.2250361441430162,oracle_reroute_d(prop_alloc),373.0,751522.0,341490.0
11,16247.0,390.0,16637.0,159043.0,1.0,1.0,1.0,0.0,0,20370.0,160670.0,181040.0,-4365.0,1.0,1.0,1.0,0.0,0,62133.0,47450.0,109583.0,402872.0,1.0,1.0,1.0,0.0,0,98750.0,208510.0,307260.0,557550.0,1.0,1.0,1.0,0.0,0,123.0,467.0,1091.0,2635.0,1,1.9577192122041245,1.9577192122041245,2.012258343371722,0.9082909813192922,1.2278768463033773,1.1961471370640875,1.0984885769875887,1.2337184080054022,d_oracle,0.0,778469.0,290623.0
12,15286.0,740.0,16026.0,160004.0,1.0,1.0,1.0,0.0,0,20254.0,171250.0,191504.0,-16089.0,1.0,1.0,1.0,0.0,0,61409.0,49120.0,110529.0,402671.0,1.0,1.0,1.0,0.0,0,96949.0,221110.0,318059.0,546586.0,1.0,1.0,1.0,0.0,0,111.0,474.0,1085.0,2733.0,1,1.2687180247035532,1.2687180247035532,1.836091876169408,1.1425324007676536,1.2037725298979325,1.0803989316002638,1.0867979413019582,1.2292620505501908,d_oracle,0.0,755039.0,302033.0
13,14717.0,490.0,15207.0,162513.0,1.0,1.0,1.0,0.0,0,20042.0,161670.0,181712.0,-6757.0,1.0,1.0,1.0,0.0,0,61527.0,48680.0,110207.0,400828.0,1.0,1.0,1.0,0.0,0,96286.0,210840.0,307126.0,556584.0,1.0,1.0,1.0,0.0,0,157.0,457.0,1029.0,2805.0,1,1.5133739645728188,1.5133739645728188,1.8687402857888586,1.016374564998969,1.1892303109787732,1.112773067046476,1.0874876849672923,1.2282729545725282,d_oracle,0.0,757505.0,291919.0
14,15142.0,570.0,15712.0,159688.0,1.0,1.0,1.0,0.0,0,19739.0,157710.0,177449.0,-1709.0,1.0,1.0,1.0,0.0,0,61522.0,44400.0,105922.0,406663.0,1.0,1.0,1.0,0.0,0,96403.0,202680.0,299083.0,564642.0,1.0,1.0,1.0,0.0,0,109.0,453.0,1040.0,2444.0,1,1.8307989167230876,1.8307989167230876,1.588607944314618,1.1919309844971848,1.1880190244907036,1.23156679964074,1.0806903431781834,1.2528469337150818,d_oracle,0.0,776566.0,283371.0
15,15695.0,380.0,16075.0,159890.0,0.9994972347913524,1.0,0.9997494571571739,-0.0005027652086475598,0,20572.0,179970.0,200542.0,-23862.0,1.0005210142410559,1.0,1.000259965337955,0.0005210142410558838,0,60902.0,41070.0,101972.0,410748.0,1.0,1.0,1.0,0.0,0,97169.0,221420.0,318589.0,546776.0,1.0,1.0,1.0,0.0,0,135.0,496.0,1112.0,2209.0,47,1.4085240830755636,1.4085240830755636,2.0502886358673917,1.1137937250036662,1.1299811086653013,1.1496180984798174,1.0862382627478309,1.2378373821196806,d_oracle,0.0,783364.0,302514.0
16,16005.0,320.0,16325.0,158690.0,1.0,1.0,1.0,0.0,0,19731.0,165550.0,185281.0,-10251.0,1.0,1.0,1.0,0.0,0,60485.0,42270.0,102755.0,410285.0,1.0,1.0,1.0,0.0,0,96221.0,208140.0,304361.0,558724.0,1.0,1.0,1.0,0.0,0,118.0,479.0,1102.0,2311.0,1,1.3072442475964134,1.3072442475964134,1.7772771275605979,1.2637305787415496,1.1905690138039369,1.1369475807665674,1.0850811864335552,1.2415115032753203,d_oracle,0.0,773320.0,288036.0
17,15820.0,160.0,15980.0,159320.0,1.0,1.0,1.0,0.0,0,19824.0,172680.0,192504.0,-15419.0,1.0,1.0,1.0,0.0,0,61758.0,45090.0,106848.0,403847.0,1.0,0.999883761478554,0.9999416382152966,0.00011623852144604374,0,97402.0,217930.0,315332.0,547748.0,1.0,0.9999308317482276,0.9999653895407192,6.916825177238906e-05,0,103.0,468.0,1061.0,2442.0,50,1.4558622322791135,1.4558622322791135,1.6877710484792934,1.0837948531684116,1.18143942141976,1.1765427236764048,1.0841746577640312,1.2394433045881248,d_oracle,0.0,768962.0,299352.0
18,15639.0,1010.0,16649.0,159221.0,1.0,1.0,1.0,0.0,0,20227.0,166640.0,186867.0,-11462.0,0.9982569287083842,1.0,0.9991292990857641,-0.001743071291615772,0,61363.0,49210.0,110573.0,402102.0,1.0005828864537187,1.0,1.0002908160297797,0.0005828864537187339,0,97229.0,216860.0,314089.0,549861.0,1.0,1.0,1.0,0.0,0,138.0,492.0,1065.0,2756.0,1,1.8332343750000004,1.8332343750000004,1.7200476800141278,1.2385201706222584,1.2072829106979415,1.1124735280415126,1.0905010875321914,1.2427607052351908,d_oracle,0.0,754157.0,297440.0
